"brand,""model"",""Year"",""trim"",""price"",""body_type"",""doors"",""total_seating"",""wheelbase"",""cargo_capacity"",""curb_weight"",""gross_weight"",""maximum_payload"",""towing_capacity"",""engine_size"",""horsepower"",""torque"",""drive_type"",""engine_type"",""mpg"",""image"",""electric_range"",""EPA time to charge battery (at 240V) (hr)"",""battery_capacity (KWh)"""
"Subaru,""Outback"",2025,""4dr SUV AWD (2.5L 4cyl CVT)"",28895,""SUV"",5,5,108.1,32.6,3641,"""","""",2700,2.5,182,176,""all wheel drive"",""gas"",28,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Wilderness 4dr SUV AWD (2.4L 4cyl Turbo CVT)"",39960,""SUV"",5,5,108.1,32.6,3922,"""","""",3500,2.4,260,277,""all wheel drive"",""gas"",23,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Touring XT 4dr SUV AWD (2.4L 4cyl Turbo CVT)"",42795,""SUV"",5,5,108.1,32.6,3946,"""","""",3500,2.4,260,277,""all wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Touring 4dr SUV AWD (2.5L 4cyl CVT)"",40345,""SUV"",5,5,108.1,32.6,3781,"""","""",2700,2.5,182,176,""all wheel drive"",""gas"",28,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Limited 4dr SUV AWD (2.5L 4cyl CVT)"",37855,""SUV"",5,5,108.1,32.6,3735,"""","""",2700,2.5,182,176,""all wheel drive"",""gas"",28,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Limited XT 4dr SUV AWD (2.4L 4cyl Turbo CVT)"",40195,""SUV"",5,5,108.1,32.6,3931,"""","""",3500,2.4,260,277,""all wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Onyx Edition XT 4dr SUV AWD (2.4L 4cyl Turbo CVT)"",39360,""SUV"",5,5,108.1,32.6,3940,"""","""",3500,2.4,260,277,""all wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Onyx Edition 4dr SUV AWD (2.5L 4cyl CVT)"",36105,""SUV"",5,5,108.1,32.6,3743,"""","""",2700,2.5,182,176,""all wheel drive"",""gas"",28,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Subaru,""Outback"",2025,""Premium 4dr SUV AWD (2.5L 4cyl CVT)"",31195,""SUV"",5,5,108.1,32.6,3661,"""","""",2700,2.5,182,176,""all wheel drive"",""gas"",28,""https://media.ed.edmunds-media.com/subaru/outback/2025/oem/2025_subaru_outback_4dr-suv_onyx-edition-xt_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Camry"",2025,""XLE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",34925,""Sedan"",4,5,111.2,15.1,3649,"""","""","""",2.5,232,"""",""all wheel drive"",""hybrid"",46,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""LE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",29925,""Sedan"",4,5,111.2,15.1,3594,"""","""","""",2.5,232,"""",""all wheel drive"",""hybrid"",50,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""XLE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"",33400,""Sedan"",4,5,111.2,15.1,3516,"""","""","""",2.5,225,"""",""front wheel drive"",""hybrid"",47,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""SE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"",30700,""Sedan"",4,5,111.2,15.1,3494,"""","""","""",2.5,225,"""",""front wheel drive"",""hybrid"",47,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""XSE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",36125,""Sedan"",4,5,111.2,15.1,3682,"""","""","""",2.5,232,"""",""all wheel drive"",""hybrid"",44,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""XSE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"",34600,""Sedan"",4,5,111.2,15.1,3538,"""","""","""",2.5,225,"""",""front wheel drive"",""hybrid"",47,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""SE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",32225,""Sedan"",4,5,111.2,15.1,3627,"""","""","""",2.5,232,"""",""all wheel drive"",""hybrid"",46,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Camry"",2025,""LE 4dr Sedan (2.5L 4cyl gas/electric hybrid CVT)"",28400,""Sedan"",4,5,111.2,15.1,3450,"""","""","""",2.5,225,"""",""front wheel drive"",""hybrid"",51,""https://www.edmunds.com/assets/m/cs/blt91de99359f393dab/6621fc74528fc1ce1e558f25/2025_toyota_camry_front.jpg"","""","""","""""
"Toyota,""Corolla"",2025,""LE 4dr Sedan (2.0L 4cyl CVT)"",22175,""Sedan"",4,5,106.3,13.1,2955,"""","""","""",2,169,151,""front wheel drive"",""gas"",35,""https://media.ed.edmunds-media.com/toyota/corolla/2025/oem/2025_toyota_corolla_sedan_fx_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla"",2025,""SE 4dr Sedan (2.0L 4cyl CVT)"",24615,""Sedan"",4,5,106.3,13.1,3110,"""","""","""",2,169,151,""front wheel drive"",""gas"",34,""https://media.ed.edmunds-media.com/toyota/corolla/2025/oem/2025_toyota_corolla_sedan_fx_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla"",2025,""XSE 4dr Sedan (2.0L 4cyl CVT)"",27890,""Sedan"",4,5,106.3,13.1,3150,"""","""","""",2,169,151,""front wheel drive"",""gas"",34,""https://media.ed.edmunds-media.com/toyota/corolla/2025/oem/2025_toyota_corolla_sedan_fx_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla"",2025,""FX 4dr Sedan (2.0L 4cyl CVT)"",26500,""Sedan"",4,5,106.3,13.1,"""","""","""","""",2,169,151,""front wheel drive"",""gas"",34,""https://media.ed.edmunds-media.com/toyota/corolla/2025/oem/2025_toyota_corolla_sedan_fx_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hatchback"",2025,""Nightshade 4dr Hatchback (2.0L 4cyl CVT)"",24630,""Hatchback"",5,5,103.9,17.8,3150,"""","""","""",2,169,151,""front wheel drive"",""gas"",35,""https://media.ed.edmunds-media.com/toyota/corolla-hatchback/2025/oem/2025_toyota_corolla-hatchback_4dr-hatchback_nightshade_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hatchback"",2025,""XSE 4dr Hatchback (2.0L 4cyl CVT)"",26930,""Hatchback"",5,5,103.9,17.8,3150,"""","""","""",2,169,151,""front wheel drive"",""gas"",33,""https://media.ed.edmunds-media.com/toyota/corolla-hatchback/2025/oem/2025_toyota_corolla-hatchback_4dr-hatchback_nightshade_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hatchback"",2025,""SE 4dr Hatchback (2.0L 4cyl CVT)"",23630,""Hatchback"",5,5,103.9,17.8,3150,"""","""","""",2,169,151,""front wheel drive"",""gas"",35,""https://media.ed.edmunds-media.com/toyota/corolla-hatchback/2025/oem/2025_toyota_corolla-hatchback_4dr-hatchback_nightshade_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hybrid"",2025,""LE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT)"",23625,""Sedan"",4,5,106.3,13.1,2850,"""","""","""",1.8,138,105,""front wheel drive"",""hybrid"",50,""https://media.ed.edmunds-media.com/toyota/corolla-hybrid/2025/oem/2025_toyota_corolla-hybrid_sedan_se_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hybrid"",2025,""LE 4dr Sedan AWD (1.8L 4cyl gas/electric hybrid CVT)"",25025,""Sedan"",4,5,106.3,13.1,3080,"""","""","""",1.8,138,105,""all wheel drive"",""hybrid"",48,""https://media.ed.edmunds-media.com/toyota/corolla-hybrid/2025/oem/2025_toyota_corolla-hybrid_sedan_se_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hybrid"",2025,""SE 4dr Sedan AWD (1.8L 4cyl gas/electric hybrid CVT)"",27465,""Sedan"",4,5,106.3,13.1,3250,"""","""","""",1.8,138,105,""all wheel drive"",""hybrid"",44,""https://media.ed.edmunds-media.com/toyota/corolla-hybrid/2025/oem/2025_toyota_corolla-hybrid_sedan_se_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hybrid"",2025,""SE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT)"",26065,""Sedan"",4,5,106.3,13.1,3140,"""","""","""",1.8,138,105,""front wheel drive"",""hybrid"",47,""https://media.ed.edmunds-media.com/toyota/corolla-hybrid/2025/oem/2025_toyota_corolla-hybrid_sedan_se_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Corolla Hybrid"",2025,""XLE 4dr Sedan (1.8L 4cyl gas/electric hybrid CVT)"",27990,""Sedan"",4,5,106.3,13.1,3130,"""","""","""",1.8,138,105,""front wheel drive"",""hybrid"",50,""https://media.ed.edmunds-media.com/toyota/corolla-hybrid/2025/oem/2025_toyota_corolla-hybrid_sedan_se_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Crown"",2025,""Limited 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",45950,""Sedan"",4,5,112.2,15.2,3980,5020,1040,"""",2.5,236,"""",""all wheel drive"",""hybrid"",41,""https://media.ed.edmunds-media.com/toyota/crown/2025/oem/2025_toyota_crown_sedan_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Crown"",2025,""XLE 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",41440,""Sedan"",4,5,112.2,15.2,3980,5020,1040,"""",2.5,236,"""",""all wheel drive"",""hybrid"",41,""https://media.ed.edmunds-media.com/toyota/crown/2025/oem/2025_toyota_crown_sedan_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Crown"",2025,""Platinum 4dr Sedan AWD (2.4L 4cyl Turbo gas/electric hybrid 6A)"",54990,""Sedan"",4,5,112.2,15.2,4343,5285,942,"""",2.4,340,400,""all wheel drive"",""hybrid"",30,""https://media.ed.edmunds-media.com/toyota/crown/2025/oem/2025_toyota_crown_sedan_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Crown"",2025,""Nightshade 4dr Sedan AWD (2.5L 4cyl gas/electric hybrid CVT)"",48765,""Sedan"",4,5,112.2,15.2,4013,5020,1007,"""",2.5,236,"""",""all wheel drive"",""hybrid"",41,""https://media.ed.edmunds-media.com/toyota/crown/2025/oem/2025_toyota_crown_sedan_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Crown Signia"",2025,""XLE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",43590,""SUV"",5,5,112.2,25.8,4210,5180,"""",2700,2.5,240,"""",""all wheel drive"",""hybrid"","""",""https://media.ed.edmunds-media.com/toyota/crown-signia/2025/oem/2025_toyota_crown-signia_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Crown Signia"",2025,""Limited 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",47990,""SUV"",5,5,112.2,24.8,4210,5180,"""",2700,2.5,240,"""",""all wheel drive"",""hybrid"","""",""https://media.ed.edmunds-media.com/toyota/crown-signia/2025/oem/2025_toyota_crown-signia_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""LE 4dr SUV (2.4L 4cyl Turbo 8A)"",40860,""SUV"",5,8,116.1,20.6,4290,6010,"""",5000,2.4,265,310,""front wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""Limited 4dr SUV (2.4L 4cyl Turbo 8A)"",48360,""SUV"",5,7,116.1,20.6,4330,6010,"""",5000,2.4,265,310,""front wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""LE 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",42460,""SUV"",5,8,116.1,20.6,4440,6030,"""",5000,2.4,265,310,""all wheel drive"",""gas"",23,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""XLE 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",45230,""SUV"",5,7,116.1,20.6,4440,6030,"""",5000,2.4,265,310,""all wheel drive"",""gas"",23,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""Platinum 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",54045,""SUV"",5,7,116.1,20.6,4440,6030,"""",5000,2.4,265,310,""all wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""XLE 4dr SUV (2.4L 4cyl Turbo 8A)"",43630,""SUV"",5,7,116.1,20.6,4290,6010,"""",5000,2.4,265,310,""front wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander"",2025,""Limited 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",49960,""SUV"",5,7,116.1,20.6,4485,6030,"""",5000,2.4,265,310,""all wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""LE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",44210,""SUV"",5,8,116.1,20.6,4565,6140,"""",3500,2.5,245,"""",""all wheel drive"",""hybrid"",34,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""Nightshade 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",52610,""SUV"",5,7,116.1,20.6,4620,6140,"""",3500,2.5,245,"""",""all wheel drive"",""hybrid"",34,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""XLE 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",46980,""SUV"",5,7,116.1,20.6,4565,6140,"""",3500,2.5,245,"""",""all wheel drive"",""hybrid"",34,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""XLE 4dr SUV (2.5L 4cyl gas/electric hybrid CVT)"",45380,""SUV"",5,7,116.1,20.6,4465,6030,"""",3500,2.5,245,"""",""front wheel drive"",""hybrid"",36,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""Limited 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",51710,""SUV"",5,7,116.1,20.6,4620,6140,"""",3500,2.5,245,"""",""all wheel drive"",""hybrid"",34,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""MAX Platinum 4dr SUV AWD (2.4L 4cyl Turbo gas/electric hybrid 6A)"",58775,""SUV"",5,7,116.1,20.6,4905,6340,"""",5000,2.4,362,400,""all wheel drive"",""hybrid"",27,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Grand Highlander Hybrid"",2025,""MAX Limited 4dr SUV AWD (2.4L 4cyl Turbo gas/electric hybrid 6A)"",54690,""SUV"",5,7,116.1,20.6,4830,6340,"""",5000,2.4,362,400,""all wheel drive"",""hybrid"",27,""https://media.ed.edmunds-media.com/toyota/grand-highlander/2025/oem/2025_toyota_grand-highlander_4dr-suv_platinum_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Corolla"",2025,""Core 4dr Hatchback AWD (1.6L 3cyl Turbo 6M)"",38860,""Hatchback"",5,5,103.9,17.8,3274,"""","""","""",1.6,300,295,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Corolla"",2025,""Premium Plus 4dr Hatchback AWD (1.6L 3cyl Turbo 8A)"",47515,""Hatchback"",5,5,103.9,17.8,3347,"""","""","""",1.6,300,295,""all wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Corolla"",2025,""Premium Plus 4dr Hatchback AWD (1.6L 3cyl Turbo 6M)"",45515,""Hatchback"",5,5,103.9,17.8,3303,"""","""","""",1.6,300,295,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Corolla"",2025,""Premium 4dr Hatchback AWD (1.6L 3cyl Turbo 6M)"",41440,""Hatchback"",5,5,103.9,17.8,3296,"""","""","""",1.6,300,295,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Corolla"",2025,""Core 4dr Hatchback AWD (1.6L 3cyl Turbo 8A)"",40860,""Hatchback"",5,5,103.9,17.8,3319,"""","""","""",1.6,300,295,""all wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Corolla"",2025,""Premium 4dr Hatchback AWD (1.6L 3cyl Turbo 8A)"",43440,""Hatchback"",5,5,103.9,17.8,3341,"""","""","""",1.6,300,295,""all wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Supra"",2025,""3.0 2dr Coupe (3.0L 6cyl Turbo 6M)"",56250,""Coupe"",2,2,97.2,10.2,3389,"""","""","""",3,382,368,""rear wheel drive"",""gas"",21,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Supra"",2025,""3.0 2dr Coupe (3.0L 6cyl Turbo 8A)"",56250,""Coupe"",2,2,97.2,10.2,3411,"""","""","""",3,382,368,""rear wheel drive"",""gas"",26,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Supra"",2025,""3.0 Premium 2dr Coupe (3.0L 6cyl Turbo 8A)"",59400,""Coupe"",2,2,97.2,10.2,3411,"""","""","""",3,382,368,""rear wheel drive"",""gas"",26,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR Supra"",2025,""3.0 Premium 2dr Coupe (3.0L 6cyl Turbo 6M)"",59400,""Coupe"",2,2,97.2,10.2,3389,"""","""","""",3,382,368,""rear wheel drive"",""gas"",21,""https://media.ed.edmunds-media.com/toyota/gr-supra/2025/oem/2025_toyota_gr-supra_coupe_30-premium_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR86"",2025,""2dr Coupe (2.4L 4cyl 6A)"",31050,""Coupe"",2,4,101.4,6.3,2851,3682,831,"""",2.4,228,184,""rear wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/toyota/gr86/2025/oem/2025_toyota_gr86_coupe_base_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR86"",2025,""2dr Coupe (2.4L 4cyl 6M)"",29950,""Coupe"",2,4,101.4,6.3,2811,3682,871,"""",2.4,228,184,""rear wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/gr86/2025/oem/2025_toyota_gr86_coupe_base_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR86"",2025,""Premium 2dr Coupe (2.4L 4cyl 6A)"",33650,""Coupe"",2,4,101.4,6.3,2868,3748,880,"""",2.4,228,184,""rear wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/toyota/gr86/2025/oem/2025_toyota_gr86_coupe_base_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR86"",2025,""HAKONE Edition 2dr Coupe (2.4L 4cyl 6A)"",36370,""Coupe"",2,4,101.4,6.3,"""","""","""","""",2.4,228,184,""rear wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/toyota/gr86/2025/oem/2025_toyota_gr86_coupe_base_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR86"",2025,""HAKONE Edition 2dr Coupe (2.4L 4cyl 6M)"",35270,""Coupe"",2,4,101.4,6.3,"""","""","""","""",2.4,228,184,""rear wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/gr86/2025/oem/2025_toyota_gr86_coupe_base_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""GR86"",2025,""Premium 2dr Coupe (2.4L 4cyl 6M)"",32550,""Coupe"",2,4,101.4,6.3,2833,3748,915,"""",2.4,228,184,""rear wheel drive"",""gas"",22,""https://media.ed.edmunds-media.com/toyota/gr86/2025/oem/2025_toyota_gr86_coupe_base_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""LE 4dr SUV (2.4L 4cyl Turbo 8A)"",39520,""SUV"",5,8,112.2,16,4155,5870,1330,5000,2.4,265,310,""front wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""LE 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",41120,""SUV"",5,8,112.2,16,4332,5970,1330,5000,2.4,265,310,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""XSE 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",46340,""SUV"",5,7,112.2,16,4420,5970,1225,5000,2.4,265,310,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""XLE 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",44270,""SUV"",5,7,112.2,16,4376,5970,1225,5000,2.4,265,310,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""Limited 4dr SUV (2.4L 4cyl Turbo 8A)"",46775,""SUV"",5,7,112.2,16,4265,5870,1225,5000,2.4,265,310,""front wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""Limited 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",48725,""SUV"",5,7,112.2,16,4453,5970,1225,5000,2.4,265,310,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""Platinum 4dr SUV AWD (2.4L 4cyl Turbo 8A)"",51925,""SUV"",5,7,112.2,16,4453,5970,1225,5000,2.4,265,310,""all wheel drive"",""gas"",24,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander"",2025,""XLE 4dr SUV (2.4L 4cyl Turbo 8A)"",42670,""SUV"",5,7,112.2,16,4199,5870,1225,5000,2.4,265,310,""front wheel drive"",""gas"",25,""https://media.ed.edmunds-media.com/toyota/highlander/2025/oem/2025_toyota_highlander_4dr-suv_limited_fq_oem_1_815.jpg"","""","""","""""
"Toyota,""Highlander Hybrid"",2025,""Platinum 4dr SUV AWD (2.5L 4cyl gas/electric hybrid CVT)"",53675,""SUV"",5,7,112.2,16,4595,6000,1225,3500,2.5,243,"""",""all wheel drive"",""hybrid"",35,""https://media.ed.edmunds-media.com/toyota/highlander-hybrid/2025/oem/2025_toyota_highlander-hybrid_4dr-suv_limited-25th-edition_fq_oem_1_815.jpg"","""","""","""""
